Instance,Terminal,Layer,X location,Y location,Voltage
fanout36,VSS,Metal1,63.3250,30.4520,0.000106
fanout35,VSS,Metal1,59.0750,37.5870,0.000038
fanout34,VSS,Metal1,45.6350,22.4670,0.000027
fanout33,VSS,Metal1,96.5150,37.5870,0.000041
fanout32,VSS,Metal1,96.0350,30.0270,0.000066
fanout31,VSS,Metal1,78.2750,38.0120,0.000044
output30,VSS,Metal1,83.0750,30.4520,0.000092
output29,VSS,Metal1,132.9950,15.3320,0.000016
output28,VSS,Metal1,24.9250,15.3320,0.000007
output27,VSS,Metal1,148.3550,60.6920,0.000273
output26,VSS,Metal1,126.6850,60.6920,0.000260
output25,VSS,Metal1,109.9550,60.6920,0.000038
output24,VSS,Metal1,90.7550,60.6920,0.000012
output23,VSS,Metal1,71.5550,60.6920,0.000020
output22,VSS,Metal1,51.3950,60.6920,0.000020
output21,VSS,Metal1,33.1550,60.6920,0.000008
output20,VSS,Metal1,13.9550,60.6920,0.000003
output19,VSS,Metal1,151.1650,60.6920,0.000284
output18,VSS,Metal1,153.0850,60.6920,0.000287
output17,VSS,Metal1,153.0850,52.7070,0.000027
output16,VSS,Metal1,153.0850,45.1470,0.000026
output15,VSS,Metal1,153.0850,30.4520,0.000035
output14,VSS,Metal1,153.0850,22.4670,0.000096
output13,VSS,Metal1,153.0850,15.3320,0.000020
output12,VSS,Metal1,8.6750,60.6920,0.000007
output11,VSS,Metal1,6.7550,60.6920,0.000008
output10,VSS,Metal1,6.7550,52.7070,0.000003
output9,VSS,Metal1,6.7550,45.1470,0.000003
output8,VSS,Metal1,6.7550,30.4520,0.000008
output7,VSS,Metal1,6.7550,22.4670,0.000003
output6,VSS,Metal1,6.7550,15.3320,0.000011
input5,VSS,Metal1,71.0750,15.3320,0.000056
input4,VSS,Metal1,115.6450,15.3320,0.000010
input3,VSS,Metal1,11.9650,15.3320,0.000010
input2,VSS,Metal1,150.2750,15.3320,0.000019
input1,VSS,Metal1,46.5250,22.8920,0.000027
_240_,VSS,Metal1,30.2750,22.4670,0.000022
_239_,VSS,Metal1,82.6650,15.4120,0.000047
_238_,VSS,Metal1,86.0250,22.3870,0.000025
_237_,VSS,Metal1,65.8650,22.3870,0.000026
_236_,VSS,Metal1,58.1850,22.9720,0.000027
_235_,VSS,Metal1,52.9050,22.3870,0.000027
_234_,VSS,Metal1,84.5850,29.9470,0.000092
_233_,VSS,Metal1,66.3450,37.5070,0.000042
_232_,VSS,Metal1,59.6250,45.0670,0.000016
_231_,VSS,Metal1,87.4650,45.0670,0.000014
_230_,VSS,Metal1,85.5450,37.5070,0.000044
_229_,VSS,Metal1,94.6650,60.1870,0.000012
_228_,VSS,Metal1,81.2250,60.1870,0.000019
_227_,VSS,Metal1,46.1850,52.6270,0.000022
_226_,VSS,Metal1,49.0650,38.0920,0.000029
_225_,VSS,Metal1,45.7050,30.5320,0.000103
_224_,VSS,Metal1,37.5450,22.9720,0.000027
_223_,VSS,Metal1,37.5450,22.3870,0.000027
_222_,VSS,Metal1,137.8650,60.1870,0.000267
_221_,VSS,Metal1,116.2650,60.1870,0.000250
_220_,VSS,Metal1,104.2650,53.2120,0.000006
_219_,VSS,Metal1,102.3450,45.6520,0.000006
_218_,VSS,Metal1,68.2650,60.1870,0.000020
_217_,VSS,Metal1,46.6650,53.2120,0.000022
_216_,VSS,Metal1,37.0650,45.6520,0.000009
_215_,VSS,Metal1,55.3050,60.1870,0.000020
_214_,VSS,Metal1,137.8650,53.2120,0.000024
_213_,VSS,Metal1,121.5450,53.2120,0.000018
_212_,VSS,Metal1,121.5450,45.6520,0.000017
_211_,VSS,Metal1,107.6250,38.0920,0.000002
_210_,VSS,Metal1,103.3050,30.5320,0.000014
_209_,VSS,Metal1,125.8650,22.3870,0.000095
_208_,VSS,Metal1,103.7850,22.3870,0.000023
_207_,VSS,Metal1,92.2700,15.3670,0.000029
_206_,VSS,Metal1,77.3900,29.9920,0.000092
_205_,VSS,Metal1,57.4900,37.5520,0.000037
_204_,VSS,Metal1,50.9900,29.9920,0.000103
_203_,VSS,Metal1,50.2900,22.9270,0.000027
_202_,VSS,Metal1,73.5500,37.5520,0.000043
_201_,VSS,Metal1,61.0700,38.0470,0.000042
_200_,VSS,Metal1,54.3500,45.6070,0.000016
_199_,VSS,Metal1,80.5300,45.1120,0.000014
_198_,VSS,Metal1,84.5900,30.4870,0.000092
_197_,VSS,Metal1,92.0500,53.1670,0.000011
_196_,VSS,Metal1,76.9100,60.7270,0.000019
_195_,VSS,Metal1,39.2500,52.6720,0.000016
_194_,VSS,Metal1,41.8700,38.0470,0.000026
_193_,VSS,Metal1,38.5100,30.4870,0.000102
_192_,VSS,Metal1,30.3500,22.9270,0.000022
_191_,VSS,Metal1,28.6900,22.4320,0.000003
_190_,VSS,Metal1,133.0700,60.7270,0.000267
_189_,VSS,Metal1,111.7300,53.1670,0.000011
_188_,VSS,Metal1,97.0700,53.1670,0.000011
_187_,VSS,Metal1,95.1500,45.6070,0.000009
_186_,VSS,Metal1,63.4700,60.7270,0.000020
_185_,VSS,Metal1,41.8700,60.2320,0.000015
_184_,VSS,Metal1,29.8700,45.6070,0.000003
_183_,VSS,Metal1,53.8700,53.1670,0.000023
_182_,VSS,Metal1,130.6700,53.1670,0.000023
_181_,VSS,Metal1,114.3500,53.1670,0.000011
_180_,VSS,Metal1,116.7500,45.1120,0.000017
_179_,VSS,Metal1,103.3100,37.5520,0.000002
_178_,VSS,Metal1,98.5100,29.9920,0.000014
_177_,VSS,Metal1,121.0700,15.3670,0.000012
_176_,VSS,Metal1,96.2530,22.3700,0.000025
_175_,VSS,Metal1,94.0260,22.3500,0.000025
_174_,VSS,Metal1,117.0870,22.4100,0.000027
_173_,VSS,Metal1,94.5270,30.5090,0.000079
_172_,VSS,Metal1,100.0660,38.1100,0.000040
_171_,VSS,Metal1,97.8660,38.1300,0.000040
_170_,VSS,Metal1,112.7670,45.6290,0.000014
_169_,VSS,Metal1,112.7670,52.6500,0.000011
_168_,VSS,Metal1,130.0470,60.7490,0.000263
_167_,VSS,Metal1,54.7520,60.7490,0.000020
_166_,VSS,Metal1,33.3730,45.0500,0.000009
_165_,VSS,Metal1,33.5460,52.5900,0.000016
_164_,VSS,Metal1,46.5920,60.2100,0.000017
_163_,VSS,Metal1,64.8320,53.1890,0.000024
_162_,VSS,Metal1,97.2130,45.0500,0.000006
_161_,VSS,Metal1,95.0930,45.0300,0.000009
_160_,VSS,Metal1,102.7520,52.6500,0.000006
_159_,VSS,Metal1,107.4870,60.2100,0.000032
_158_,VSS,Metal1,129.0870,60.2100,0.000263
_157_,VSS,Metal1,28.2870,15.3890,0.000026
_156_,VSS,Metal1,33.6320,30.5090,0.000102
_155_,VSS,Metal1,79.6260,45.6900,0.000015
_154_,VSS,Metal1,45.1520,29.9700,0.000103
_153_,VSS,Metal1,73.5760,45.0830,0.000019
_152_,VSS,Metal1,47.0720,37.5300,0.000029
_151_,VSS,Metal1,49.6930,45.6700,0.000011
_150_,VSS,Metal1,53.8130,52.5900,0.000023
_149_,VSS,Metal1,70.2160,45.6360,0.000019
_148_,VSS,Metal1,77.3150,53.0750,0.000019
_147_,VSS,Metal1,80.1250,53.0750,0.000017
_146_,VSS,Metal1,78.2930,52.5900,0.000018
_145_,VSS,Metal1,75.9760,52.6430,0.000019
_144_,VSS,Metal1,89.7950,53.0750,0.000015
_143_,VSS,Metal1,89.3150,52.7650,0.000015
_142_,VSS,Metal1,87.0160,52.6430,0.000017
_141_,VSS,Metal1,101.2270,22.8600,0.000020
_140_,VSS,Metal1,98.8600,15.4100,0.000011
_139_,VSS,Metal1,67.8160,45.6360,0.000019
_138_,VSS,Metal1,87.8200,53.2100,0.000017
_137_,VSS,Metal1,73.5760,52.6430,0.000024
_136_,VSS,Metal1,77.3150,37.6450,0.000043
_135_,VSS,Metal1,75.1050,37.5360,0.000043
_134_,VSS,Metal1,76.8810,44.6750,0.000018
_133_,VSS,Metal1,75.1060,45.6700,0.000019
_132_,VSS,Metal1,72.9070,45.5400,0.000019
_131_,VSS,Metal1,77.3320,45.5400,0.000018
_130_,VSS,Metal1,51.8920,45.1800,0.000013
_129_,VSS,Metal1,69.1200,45.0660,0.000019
_128_,VSS,Metal1,68.6750,30.3950,0.000095
_127_,VSS,Metal1,68.2960,38.0760,0.000042
_126_,VSS,Metal1,66.6380,30.9240,0.000095
_125_,VSS,Metal1,67.9350,29.9760,0.000095
_124_,VSS,Metal1,66.1860,38.1300,0.000042
_123_,VSS,Metal1,70.6110,37.9800,0.000042
_122_,VSS,Metal1,73.0130,38.1300,0.000042
_121_,VSS,Metal1,72.4870,30.0720,0.000092
_120_,VSS,Metal1,71.7750,45.0960,0.000019
_119_,VSS,Metal1,77.7800,22.3900,0.000026
_118_,VSS,Metal1,90.2750,15.2750,0.000039
_117_,VSS,Metal1,69.9430,29.9630,0.000092
_116_,VSS,Metal1,48.3990,15.4530,0.000053
_115_,VSS,Metal1,54.3820,30.4730,0.000106
_114_,VSS,Metal1,57.9980,30.9240,0.000106
_113_,VSS,Metal1,51.9890,15.3910,0.000055
_112_,VSS,Metal1,75.6970,30.0060,0.000092
_111_,VSS,Metal1,64.7650,29.9870,0.000100
_110_,VSS,Metal1,44.9650,15.3720,0.000047
_109_,VSS,Metal1,103.0900,22.9270,0.000021
_108_,VSS,Metal1,75.4700,53.1670,0.000019
_107_,VSS,Metal1,88.9100,60.7270,0.000014
_106_,VSS,Metal1,70.4500,52.6720,0.000024
_105_,VSS,Metal1,59.8900,30.4870,0.000106
_104_,VSS,Metal1,87.2500,30.4870,0.000093
