 time            v(vo)          
 7.58006093e-04  1.87637324e-01 
 7.58009360e-04  1.83561742e-01 
 7.58013277e-04  1.81857709e-01 
 7.58017839e-04  1.81232801e-01 
 7.58024518e-04  1.80891334e-01 
 7.58037878e-04  1.80432005e-01 
 7.58062557e-04  1.79589638e-01 
 7.58111915e-04  1.77906558e-01 
 7.58210631e-04  1.74562694e-01 
 7.58408063e-04  1.67951739e-01 
 7.58500010e-04  1.64910553e-01 
 7.58500011e-04  1.64910416e-01 
 7.58500013e-04  1.64910158e-01 
 7.58500017e-04  1.64909762e-01 
 7.58500020e-04  1.64909543e-01 
 7.58500021e-04  1.64909612e-01 
 7.58500022e-04  1.64909742e-01 
 7.58500026e-04  1.64909915e-01 
 7.58500032e-04  1.64910017e-01 
 7.58500045e-04  1.64909774e-01 
 7.58500070e-04  1.64908915e-01 
 7.58500119e-04  1.64907175e-01 
 7.58500212e-04  1.64902959e-01 
 7.58500321e-04  1.64834557e-01 
 7.58500410e-04  1.64703953e-01 
 7.58500502e-04  1.64640029e-01 
 7.58500618e-04  1.64646311e-01 
 7.58500740e-04  1.64643811e-01 
 7.58500937e-04  1.64647181e-01 
 7.58501213e-04  1.64645901e-01 
 7.58501612e-04  1.64647861e-01 
 7.58502241e-04  1.64646470e-01 
 7.58503160e-04  1.64647850e-01 
 7.58504599e-04  1.64646529e-01 
 7.58506794e-04  1.64647813e-01 
 7.58510171e-04  1.64646553e-01 
 7.58516376e-04  1.64647798e-01 
 7.58528786e-04  1.64646561e-01 
 7.58553606e-04  1.64647794e-01 
 7.58603245e-04  1.64646562e-01 
 7.58702524e-04  1.64647787e-01 
 7.58901081e-04  1.64646536e-01 
 7.59000000e-04  1.64647748e-01 
 7.59000001e-04  1.64647929e-01 
 7.59000003e-04  1.64648282e-01 
 7.59000007e-04  1.64647944e-01 
 7.59000010e-04  1.64646568e-01 
 7.59000011e-04  1.64646214e-01 
 7.59000012e-04  1.64645457e-01 
 7.59000014e-04  1.64643871e-01 
 7.59000018e-04  1.64641191e-01 
 7.59000026e-04  1.64638309e-01 
 7.59000042e-04  1.64638094e-01 
 7.59000070e-04  1.64643179e-01 
 7.59000100e-04  1.64652075e-01 
 7.59000137e-04  1.64663250e-01 
 7.59000194e-04  1.64677309e-01 
 7.59000262e-04  1.64690621e-01 
 7.59000398e-04  1.64712424e-01 
 7.59000589e-04  1.64740130e-01 
 7.59000867e-04  1.64709618e-01 
 7.59001329e-04  1.64373079e-01 
 7.59002255e-04  1.62859647e-01 
 7.59003528e-04  1.59560063e-01 
 7.59006074e-04  1.53685533e-01 
 7.59009480e-04  1.50140853e-01 
 7.59013217e-04  1.48836465e-01 
 7.59018018e-04  1.48290564e-01 
 7.59024406e-04  1.48015003e-01 
 7.59037180e-04  1.47610251e-01 
 7.59057837e-04  1.46962852e-01 
 7.59099151e-04  1.45667870e-01 
 7.59181779e-04  1.43095685e-01 
 7.59347034e-04  1.38008193e-01 
 7.59500010e-04  1.33371911e-01 
 7.59500011e-04  1.33371781e-01 
 7.59500013e-04  1.33371541e-01 
 7.59500017e-04  1.33371181e-01 
 7.59500020e-04  1.33370982e-01 
 7.59500021e-04  1.33371050e-01 
 7.59500022e-04  1.33371174e-01 
 7.59500026e-04  1.33371328e-01 
 7.59500032e-04  1.33371412e-01 
 7.59500045e-04  1.33371194e-01 
 7.59500070e-04  1.33370426e-01 
 7.59500119e-04  1.33368851e-01 
 7.59500212e-04  1.33365096e-01 
 7.59500320e-04  1.33302392e-01 
 7.59500408e-04  1.33174864e-01 
 7.59500499e-04  1.33108861e-01 
 7.59500613e-04  1.33113901e-01 
 7.59500733e-04  1.33112065e-01 
 7.59500928e-04  1.33115038e-01 
 7.59501208e-04  1.33114089e-01 
 7.59501614e-04  1.33115815e-01 
 7.59502265e-04  1.33114633e-01 
 7.59503230e-04  1.33115825e-01 
 7.59504757e-04  1.33114678e-01 
 7.59507123e-04  1.33115796e-01 
 7.59510804e-04  1.33114696e-01 
 7.59516599e-04  1.33115785e-01 
 7.59527265e-04  1.33114703e-01 
 7.59548596e-04  1.33115780e-01 
 7.59591259e-04  1.33114700e-01 
 7.59676584e-04  1.33115766e-01 
 7.59847234e-04  1.33114657e-01 
 7.60000000e-04  1.33115667e-01 
 7.60000001e-04  1.33115851e-01 
 7.60000003e-04  1.33116212e-01 
 7.60000007e-04  1.33115889e-01 
 7.60000010e-04  1.33114521e-01 
 7.60000011e-04  1.33114168e-01 
 7.60000012e-04  1.33113413e-01 
 7.60000014e-04  1.33111830e-01 
 7.60000018e-04  1.33109152e-01 
 7.60000026e-04  1.33106262e-01 
 7.60000042e-04  1.33106020e-01 
 7.60000070e-04  1.33111083e-01 
 7.60000100e-04  1.33119972e-01 
 7.60000137e-04  1.33131132e-01 
 7.60000194e-04  1.33145172e-01 
 7.60000262e-04  1.33158468e-01 
 7.60000398e-04  1.33180201e-01 
 7.60000588e-04  1.33205071e-01 
 7.60000866e-04  1.33151299e-01 
 7.60001328e-04  1.32739684e-01 
 7.60002253e-04  1.31114803e-01 
 7.60003514e-04  1.27980262e-01 
 7.60006038e-04  1.22799942e-01 
 7.60009854e-04  1.19557537e-01 
 7.60013492e-04  1.18645446e-01 
 7.60018761e-04  1.18203272e-01 
 7.60024928e-04  1.17993107e-01 
 7.60037262e-04  1.17640028e-01 
 7.60056979e-04  1.17080239e-01 
 7.60096415e-04  1.15961945e-01 
 7.60175286e-04  1.13741461e-01 
 7.60333028e-04  1.09356692e-01 
 7.60500010e-04  1.04800758e-01 
 7.60500011e-04  1.04800638e-01 
 7.60500013e-04  1.04800422e-01 
 7.60500017e-04  1.04800109e-01 
 7.60500020e-04  1.04799936e-01 
 7.60500021e-04  1.04800006e-01 
 7.60500022e-04  1.04800130e-01 
 7.60500026e-04  1.04800277e-01 
 7.60500032e-04  1.04800366e-01 
 7.60500045e-04  1.04800198e-01 
 7.60500070e-04  1.04799543e-01 
 7.60500119e-04  1.04798151e-01 
 7.60500212e-04  1.04794880e-01 
 7.60500309e-04  1.04748865e-01 
 7.60500397e-04  1.04629924e-01 
 7.60500489e-04  1.04549534e-01 
 7.60500599e-04  1.04545183e-01 
 7.60500716e-04  1.04547842e-01 
 7.60500917e-04  1.04547947e-01 
 7.60501237e-04  1.04549148e-01 
 7.60501828e-04  1.04549095e-01 
 7.60502889e-04  1.04549419e-01 
 7.60504772e-04  1.04549138e-01 
 7.60508254e-04  1.04549400e-01 
 7.60514491e-04  1.04549149e-01 
 7.60526966e-04  1.04549395e-01 
 7.60551914e-04  1.04549150e-01 
 7.60601812e-04  1.04549387e-01 
 7.60701608e-04  1.04549121e-01 
 7.60901200e-04  1.04549260e-01 
 7.61000000e-04  1.04548937e-01 
 7.61000001e-04  1.04549153e-01 
 7.61000003e-04  1.04549577e-01 
 7.61000007e-04  1.04549368e-01 
 7.61000010e-04  1.04548077e-01 
 7.61000011e-04  1.04547736e-01 
 7.61000012e-04  1.04547005e-01 
 7.61000014e-04  1.04545463e-01 
 7.61000018e-04  1.04542843e-01 
 7.61000026e-04  1.04539929e-01 
 7.61000042e-04  1.04539430e-01 
 7.61000070e-04  1.04544228e-01 
 7.61000100e-04  1.04552959e-01 
 7.61000137e-04  1.04563816e-01 
 7.61000194e-04  1.04577518e-01 
 7.61000262e-04  1.04590522e-01 
 7.61000399e-04  1.04611941e-01 
 7.61000587e-04  1.04635243e-01 
 7.61000864e-04  1.04573149e-01 
 7.61001320e-04  1.04138630e-01 
 7.61002232e-04  1.02545128e-01 
 7.61003481e-04  9.97054875e-02 
 7.61005979e-04  9.52219568e-02 
 7.61009577e-04  9.25269397e-02 
 7.61013365e-04  9.16387739e-02 
 7.61018478e-04  9.12541097e-02 
 7.61024682e-04  9.10612342e-02 
 7.61037091e-04  9.07457314e-02 
 7.61053844e-04  9.03225593e-02 
 7.61087349e-04  8.94781388e-02 
 7.61154361e-04  8.78004895e-02 
 7.61288384e-04  8.44889824e-02 
 7.61500010e-04  7.93801534e-02 
 7.61500011e-04  7.93800471e-02 
 7.61500013e-04  7.93798600e-02 
 7.61500017e-04  7.93796016e-02 
 7.61500020e-04  7.93794608e-02 
 7.61500021e-04  7.93795353e-02 
 7.61500022e-04  7.93796637e-02 
 7.61500026e-04  7.93798120e-02 
 7.61500032e-04  7.93799199e-02 
 7.61500045e-04  7.93798201e-02 
 7.61500070e-04  7.93792991e-02 
 7.61500119e-04  7.93781139e-02 
 7.61500212e-04  7.93753396e-02 
 7.61500308e-04  7.93338751e-02 
 7.61500396e-04  7.92178561e-02 
 7.61500487e-04  7.91365708e-02 
 7.61500598e-04  7.91317802e-02 
 7.61500714e-04  7.91347629e-02 
 7.61500914e-04  7.91347854e-02 
 7.61501232e-04  7.91361662e-02 
 7.61501842e-04  7.91360445e-02 
 7.61502966e-04  7.91364633e-02 
 7.61505000e-04  7.91360854e-02 
 7.61508888e-04  7.91364439e-02 
 7.61515995e-04  7.91360955e-02 
 7.61530209e-04  7.91364383e-02 
 7.61558636e-04  7.91360942e-02 
 7.61615491e-04  7.91364189e-02 
 7.61729200e-04  7.91360195e-02 
 7.61956619e-04  7.91360926e-02 
 7.62000000e-04  7.91356828e-02 
 7.62000001e-04  7.91359009e-02 
 7.62000003e-04  7.91363307e-02 
 7.62000007e-04  7.91361308e-02 
 7.62000010e-04  7.91348442e-02 
 7.62000011e-04  7.91345034e-02 
 7.62000012e-04  7.91337732e-02 
 7.62000014e-04  7.91322329e-02 
 7.62000018e-04  7.91296126e-02 
 7.62000026e-04  7.91266969e-02 
 7.62000042e-04  7.91261975e-02 
 7.62000070e-04  7.91309974e-02 
 7.62000100e-04  7.91397326e-02 
 7.62000137e-04  7.91506006e-02 
 7.62000194e-04  7.91643111e-02 
 7.62000262e-04  7.91773209e-02 
 7.62000398e-04  7.91986183e-02 
 7.62000587e-04  7.92185386e-02 
 7.62000864e-04  7.91421005e-02 
 7.62001320e-04  7.86853587e-02 
 7.62002232e-04  7.71332029e-02 
 7.62003472e-04  7.45963078e-02 
 7.62005953e-04  7.08058922e-02 
 7.62009639e-04  6.85274950e-02 
 7.62013586e-04  6.78043824e-02 
 7.62018767e-04  6.75103181e-02 
 7.62025066e-04  6.73485201e-02 
 7.62037665e-04  6.70714321e-02 
 7.62054139e-04  6.67092326e-02 
 7.62087088e-04  6.59889044e-02 
 7.62152985e-04  6.45578289e-02 
 7.62284780e-04  6.17415835e-02 
 7.62500010e-04  5.72691358e-02 
 7.62500011e-04  5.72690416e-02 
 7.62500013e-04  5.72688804e-02 
 7.62500017e-04  5.72686708e-02 
 7.62500020e-04  5.72685600e-02 
 7.62500021e-04  5.72686393e-02 
 7.62500022e-04  5.72687740e-02 
 7.62500026e-04  5.72689307e-02 
 7.62500032e-04  5.72690660e-02 
 7.62500045e-04  5.72690394e-02 
 7.62500070e-04  5.72686552e-02 
 7.62500119e-04  5.72676863e-02 
 7.62500212e-04  5.72654067e-02 
 7.62500307e-04  5.72278341e-02 
 7.62500394e-04  5.71147497e-02 
 7.62500486e-04  5.70313809e-02 
 7.62500596e-04  5.70252235e-02 
 7.62500711e-04  5.70288223e-02 
 7.62500913e-04  5.70284601e-02 
 7.62501228e-04  5.70301273e-02 
 7.62501859e-04  5.70297597e-02 
 7.62503048e-04  5.70304086e-02 
 7.62505241e-04  5.70298028e-02 
 7.62509570e-04  5.70303873e-02 
 7.62517638e-04  5.70298145e-02 
 7.62533230e-04  5.70303807e-02 
 7.62563018e-04  5.70298103e-02 
 7.62622594e-04  5.70303452e-02 
 7.62741747e-04  5.70296699e-02 
 7.62980051e-04  5.70297368e-02 
 7.63000000e-04  5.70291202e-02 
 7.63000001e-04  5.70293461e-02 
 7.63000003e-04  5.70297899e-02 
 7.63000007e-04  5.70296111e-02 
 7.63000010e-04  5.70283356e-02 
 7.63000011e-04  5.70279962e-02 
 7.63000012e-04  5.70272685e-02 
 7.63000014e-04  5.70257321e-02 
 7.63000018e-04  5.70231167e-02 
 7.63000026e-04  5.70202068e-02 
 7.63000042e-04  5.70197180e-02 
 7.63000070e-04  5.70245322e-02 
 7.63000100e-04  5.70332803e-02 
 7.63000137e-04  5.70441675e-02 
 7.63000194e-04  5.70579003e-02 
 7.63000262e-04  5.70709230e-02 
 7.63000398e-04  5.70920681e-02 
 7.63000587e-04  5.71091910e-02 
 7.63000864e-04  5.70266484e-02 
 7.63001320e-04  5.65798499e-02 
 7.63002233e-04  5.51457633e-02 
 7.63003466e-04  5.29584868e-02 
 7.63005932e-04  4.98372968e-02 
 7.63009841e-04  4.79121811e-02 
 7.63013956e-04  4.73680518e-02 
 7.63019298e-04  4.71534212e-02 
 7.63025689e-04  4.70220308e-02 
 7.63038472e-04  4.67859361e-02 
 7.63055193e-04  4.64756309e-02 
 7.63088634e-04  4.58609243e-02 
 7.63155516e-04  4.46403879e-02 
 7.63289281e-04  4.22496828e-02 
 7.63500010e-04  3.86098163e-02 
 7.63500011e-04  3.86097335e-02 
 7.63500013e-04  3.86095961e-02 
 7.63500017e-04  3.86094318e-02 
 7.63500020e-04  3.86093496e-02 
 7.63500021e-04  3.86094338e-02 
 7.63500022e-04  3.86095761e-02 
 7.63500026e-04  3.86097446e-02 
 7.63500032e-04  3.86099116e-02 
 7.63500045e-04  3.86099601e-02 
 7.63500070e-04  3.86097143e-02 
 7.63500119e-04  3.86089712e-02 
 7.63500212e-04  3.86071757e-02 
 7.63500307e-04  3.85728008e-02 
 7.63500394e-04  3.84623891e-02 
 7.63500485e-04  3.83770301e-02 
 7.63500595e-04  3.83695745e-02 
 7.63500710e-04  3.83737311e-02 
 7.63500912e-04  3.83729911e-02 
 7.63501226e-04  3.83749149e-02 
 7.63501853e-04  3.83743028e-02 
 7.63503055e-04  3.83751733e-02 
 7.63505282e-04  3.83743545e-02 
 7.63509734e-04  3.83751481e-02 
 7.63518398e-04  3.83743680e-02 
 7.63535225e-04  3.83751400e-02 
 7.63568469e-04  3.83743590e-02 
 7.63633038e-04  3.83750802e-02 
 7.63762175e-04  3.83741188e-02 
 7.64000000e-04  3.83741343e-02 
 7.64000001e-04  3.83744293e-02 
 7.64000003e-04  3.83748964e-02 
 7.64000007e-04  3.83745604e-02 
 7.64000010e-04  3.83731881e-02 
 7.64000011e-04  3.83728349e-02 
 7.64000012e-04  3.83720813e-02 
 7.64000014e-04  3.83705000e-02 
 7.64000018e-04  3.83678175e-02 
 7.64000026e-04  3.83648482e-02 
 7.64000042e-04  3.83643485e-02 
 7.64000070e-04  3.83691719e-02 
 7.64000100e-04  3.83779245e-02 
 7.64000137e-04  3.83888221e-02 
 7.64000194e-04  3.84025557e-02 
 7.64000262e-04  3.84155775e-02 
 7.64000399e-04  3.84365445e-02 
 7.64000587e-04  3.84522797e-02 
 7.64000864e-04  3.83736698e-02 
 7.64001320e-04  3.79692786e-02 
 7.64002233e-04  3.67238421e-02 
 7.64003462e-04  3.49192453e-02 
 7.64005920e-04  3.24358799e-02 
 7.64010074e-04  3.08624976e-02 
 7.64014378e-04  3.04713356e-02 
 7.64019852e-04  3.03210137e-02 
 7.64026335e-04  3.02167280e-02 
 7.64039300e-04  3.00240844e-02 
 7.64056375e-04  2.97679399e-02 
 7.64090524e-04  2.92629717e-02 
 7.64158823e-04  2.82616345e-02 
 7.64295421e-04  2.63139615e-02 
 7.64500010e-04  2.35209271e-02 
 7.64500011e-04  2.35208543e-02 
 7.64500013e-04  2.35207378e-02 
 7.64500017e-04  2.35206131e-02 
 7.64500020e-04  2.35205565e-02 
 7.64500021e-04  2.35206455e-02 
 7.64500022e-04  2.35207957e-02 
 7.64500026e-04  2.35209775e-02 
 7.64500032e-04  2.35211770e-02 
 7.64500045e-04  2.35212984e-02 
 7.64500070e-04  2.35211876e-02 
 7.64500119e-04  2.35206728e-02 
 7.64500212e-04  2.35193453e-02 
 7.64500306e-04  2.34874548e-02 
 7.64500393e-04  2.33793774e-02 
 7.64500484e-04  2.32923023e-02 
 7.64500605e-04  2.32835404e-02 
 7.64500716e-04  2.32884522e-02 
 7.64500929e-04  2.32872388e-02 
 7.64501242e-04  2.32894629e-02 
 7.64501868e-04  2.32885110e-02 
 7.64503099e-04  2.32896670e-02 
 7.64505309e-04  2.32885742e-02 
 7.64509731e-04  2.32896358e-02 
 7.64518573e-04  2.32885912e-02 
 7.64535983e-04  2.32896267e-02 
 7.64570803e-04  2.32885802e-02 
 7.64640444e-04  2.32895462e-02 
 7.64779725e-04  2.32882469e-02 
 7.65000000e-04  2.32884172e-02 
 7.65000001e-04  2.32887026e-02 
 7.65000003e-04  2.32891537e-02 
 7.65000007e-04  2.32887941e-02 
 7.65000010e-04  2.32874072e-02 
 7.65000011e-04  2.32870517e-02 
 7.65000012e-04  2.32862938e-02 
 7.65000014e-04  2.32847047e-02 
 7.65000018e-04  2.32820103e-02 
 7.65000026e-04  2.32790300e-02 
 7.65000042e-04  2.32785293e-02 
 7.65000070e-04  2.32833569e-02 
 7.65000100e-04  2.32921132e-02 
 7.65000137e-04  2.33030159e-02 
 7.65000194e-04  2.33167545e-02 
 7.65000262e-04  2.33297802e-02 
 7.65000398e-04  2.33506921e-02 
 7.65000587e-04  2.33674882e-02 
 7.65000864e-04  2.33045750e-02 
 7.65001321e-04  2.29731036e-02 
 7.65002234e-04  2.19740768e-02 
 7.65003460e-04  2.05754073e-02 
 7.65005913e-04  1.87003791e-02 
 7.65010741e-04  1.74144458e-02 
 7.65015145e-04  1.72065051e-02 
 7.65021074e-04  1.71095580e-02 
 7.65027619e-04  1.70326672e-02 
 7.65040710e-04  1.68864765e-02 
 7.65058833e-04  1.66810706e-02 
 7.65095079e-04  1.62789089e-02 
 7.65167571e-04  1.54842497e-02 
 7.65312555e-04  1.39585535e-02 
 7.65500010e-04  1.20983861e-02 
 7.65500011e-04  1.20983220e-02 
 7.65500013e-04  1.20982233e-02 
 7.65500017e-04  1.20981327e-02 
 7.65500020e-04  1.20980987e-02 
 7.65500021e-04  1.20981922e-02 
 7.65500022e-04  1.20983504e-02 
 7.65500026e-04  1.20985464e-02 
 7.65500032e-04  1.20987784e-02 
 7.65500045e-04  1.20989691e-02 
 7.65500070e-04  1.20989874e-02 
 7.65500119e-04  1.20986972e-02 
 7.65500212e-04  1.20978165e-02 
 7.65500306e-04  1.20678407e-02 
 7.65500393e-04  1.19615465e-02 
 7.65500484e-04  1.18730470e-02 
 7.65500604e-04  1.18633567e-02 
 7.65500715e-04  1.18686186e-02 
 7.65500927e-04  1.18671323e-02 
 7.65501239e-04  1.18695175e-02 
 7.65501863e-04  1.18683985e-02 
 7.65503098e-04  1.18697016e-02 
 7.65505314e-04  1.18684674e-02 
 7.65509747e-04  1.18696679e-02 
 7.65518613e-04  1.18684866e-02 
 7.65536344e-04  1.18696598e-02 
 7.65571806e-04  1.18684786e-02 
 7.65642731e-04  1.18695823e-02 
 7.65784581e-04  1.18681473e-02 
 7.66000000e-04  1.18685013e-02 
 7.66000001e-04  1.18687809e-02 
 7.66000003e-04  1.18692226e-02 
 7.66000007e-04  1.18688504e-02 
 7.66000010e-04  1.18674556e-02 
 7.66000011e-04  1.18670990e-02 
 7.66000012e-04  1.18663388e-02 
 7.66000014e-04  1.18647454e-02 
 7.66000018e-04  1.18620445e-02 
 7.66000026e-04  1.18590570e-02 
 7.66000042e-04  1.18585518e-02 
 7.66000070e-04  1.18633781e-02 
 7.66000100e-04  1.18721334e-02 
 7.66000137e-04  1.18830338e-02 
 7.66000194e-04  1.18967706e-02 
 7.66000262e-04  1.19098009e-02 
 7.66000398e-04  1.19308370e-02 
 7.66000587e-04  1.19510444e-02 
 7.66000864e-04  1.19137616e-02 
 7.66001321e-04  1.16796562e-02 
 7.66002234e-04  1.09709537e-02 
 7.66003460e-04  9.99449258e-03 
 7.66005913e-04  8.70480480e-03 
 7.66010266e-04  7.88268985e-03 
 7.66014969e-04  7.69500375e-03 
 7.66020516e-04  7.63257379e-03 
 7.66027267e-04  7.57789732e-03 
 7.66040769e-04  7.47784286e-03 
 7.66058583e-04  7.34234618e-03 
 7.66094211e-04  7.08061151e-03 
 7.66165469e-04  6.56589264e-03 
 7.66307983e-04  5.59960124e-03 
 7.66500010e-04  4.41478644e-03 
 7.66500011e-04  4.41472924e-03 
 7.66500013e-04  4.41464480e-03 
 7.66500017e-04  4.41458169e-03 
 7.66500020e-04  4.41456636e-03 
 7.66500021e-04  4.41466394e-03 
 7.66500022e-04  4.41482952e-03 
 7.66500026e-04  4.41503926e-03 
 7.66500032e-04  4.41530124e-03 
 7.66500045e-04  4.41555467e-03 
 7.66500070e-04  4.41569250e-03 
 7.66500119e-04  4.41561656e-03 
 7.66500212e-04  4.41515729e-03 
 7.66500306e-04  4.38654197e-03 
 7.66500392e-04  4.28151502e-03 
 7.66500483e-04  4.19198026e-03 
 7.66500603e-04  4.18160848e-03 
 7.66500714e-04  4.18711524e-03 
 7.66500926e-04  4.18542741e-03 
 7.66501237e-04  4.18792264e-03 
 7.66501860e-04  4.18668189e-03 
 7.66503097e-04  4.18808980e-03 
 7.66505316e-04  4.18675485e-03 
 7.66509754e-04  4.18805464e-03 
 7.66518630e-04  4.18677635e-03 
 7.66536383e-04  4.18804943e-03 
 7.66571887e-04  4.18677827e-03 
 7.66642897e-04  4.18800363e-03 
 7.66784916e-04  4.18656158e-03 
 7.67000000e-04  4.18728268e-03 
 7.67000001e-04  4.18755801e-03 
 7.67000003e-04  4.18799306e-03 
 7.67000007e-04  4.18761204e-03 
 7.67000010e-04  4.18621174e-03 
 7.67000011e-04  4.18585422e-03 
 7.67000012e-04  4.18509237e-03 
 7.67000014e-04  4.18349607e-03 
 7.67000018e-04  4.18079056e-03 
 7.67000026e-04  4.17779774e-03 
 7.67000042e-04  4.17728866e-03 
 7.67000070e-04  4.18211285e-03 
 7.67000100e-04  4.19086608e-03 
 7.67000137e-04  4.20176284e-03 
 7.67000194e-04  4.21549770e-03 
 7.67000262e-04  4.22854032e-03 
 7.67000398e-04  4.24989674e-03 
 7.67000587e-04  4.27540820e-03 
 7.67000864e-04  4.27106429e-03 
 7.67001321e-04  4.15163196e-03 
 7.67002234e-04  3.76294411e-03 
 7.67003461e-04  3.22016859e-03 
 7.67005905e-04  2.50269477e-03 
 7.67009145e-04  2.12673304e-03 
 7.67013328e-04  1.97214554e-03 
 7.67017853e-04  1.92972109e-03 
 7.67024518e-04  1.89697303e-03 
 7.67036138e-04  1.85526501e-03 
 7.67050548e-04  1.79946466e-03 
 7.67079368e-04  1.69623662e-03 
 7.67137007e-04  1.49333897e-03 
 7.67252287e-04  1.13139299e-03 
 7.67482846e-04  5.53641006e-04 
 7.67500010e-04  5.20850632e-04 
 7.67500011e-04  5.20743166e-04 
 7.67500013e-04  5.20553198e-04 
 7.67500017e-04  5.20303819e-04 
 7.67500020e-04  5.20169555e-04 
 7.67500021e-04  5.20237046e-04 
 7.67500022e-04  5.20344407e-04 
 7.67500026e-04  5.20446725e-04 
 7.67500032e-04  5.20527883e-04 
 7.67500045e-04  5.20524059e-04 
 7.67500070e-04  5.20406313e-04 
 7.67500119e-04  5.20283317e-04 
 7.67500212e-04  5.20157848e-04 
 7.67500306e-04  4.92308124e-04 
 7.67500392e-04  3.88364991e-04 
 7.67500483e-04  2.98161830e-04 
 7.67500601e-04  2.87162993e-04 
 7.67500712e-04  2.92890294e-04 
 7.67500924e-04  2.91041315e-04 
 7.67501234e-04  2.93633007e-04 
 7.67501852e-04  2.92295567e-04 
 7.67503090e-04  2.93790427e-04 
 7.67505310e-04  2.92372523e-04 
 7.67509750e-04  2.93753986e-04 
 7.67518630e-04  2.92396273e-04 
 7.67536390e-04  2.93752779e-04 
 7.67571909e-04  2.92412873e-04 
 7.67642948e-04  2.93760592e-04 
 7.67785025e-04  2.92396308e-04 
 7.68000000e-04  2.93658337e-04 
 7.68000001e-04  2.93930046e-04 
 7.68000003e-04  2.94359550e-04 
 7.68000007e-04  2.93971222e-04 
 7.68000010e-04  2.92566396e-04 
 7.68000011e-04  2.92208201e-04 
 7.68000012e-04  2.91445030e-04 
 7.68000014e-04  2.89846345e-04 
 7.68000018e-04  2.87137291e-04 
 7.68000026e-04  2.84141435e-04 
 7.68000042e-04  2.83632773e-04 
 7.68000070e-04  2.88458823e-04 
 7.68000100e-04  2.97213363e-04 
 7.68000137e-04  3.08112482e-04 
 7.68000194e-04  3.21853225e-04 
 7.68000262e-04  3.34919463e-04 
 7.68000398e-04  3.56735979e-04 
 7.68000587e-04  3.88686187e-04 
 7.68000864e-04  4.21426850e-04 
 7.68001321e-04  4.26365241e-04 
 7.68002234e-04  3.74088691e-04 
 7.68003461e-04  2.72089458e-04 
 7.68005915e-04  1.14492772e-04 
 7.68009527e-04  3.19767220e-05 
 7.68014621e-04  1.88994138e-06 
 7.68019604e-04  1.39778371e-06 
 7.68026675e-04 -9.69328716e-07 
 7.68040817e-04  1.73872779e-06 
 7.68057660e-04  1.45915073e-06 
 7.68091346e-04  1.02301552e-05 
 7.68158718e-04  3.47318297e-05 
 7.68293462e-04  1.41753087e-04 
 7.68500010e-04  4.35274643e-04 
 7.68500011e-04  4.35227059e-04 
 7.68500013e-04  4.35161962e-04 
 7.68500017e-04  4.35136793e-04 
 7.68500020e-04  4.35148945e-04 
 7.68500021e-04  4.35253441e-04 
 7.68500022e-04  4.35432544e-04 
 7.68500026e-04  4.35668874e-04 
 7.68500032e-04  4.35984757e-04 
 7.68500045e-04  4.36345880e-04 
 7.68500070e-04  4.36693567e-04 
 7.68500119e-04  4.37005670e-04 
 7.68500212e-04  4.37296185e-04 
 7.68500305e-04  4.09858387e-04 
 7.68500392e-04  3.05757649e-04 
 7.68500483e-04  2.15505862e-04 
 7.68500602e-04  2.04634187e-04 
 7.68500713e-04  2.10311944e-04 
 7.68500926e-04  2.08473014e-04 
 7.68501237e-04  2.11041379e-04 
 7.68501859e-04  2.09710550e-04 
 7.68503097e-04  2.11193019e-04 
 7.68505316e-04  2.09786640e-04 
 7.68509755e-04  2.11157314e-04 
 7.68518631e-04  2.09811456e-04 
 7.68536385e-04  2.11160348e-04 
 7.68571893e-04  2.09842936e-04 
 7.68642908e-04  2.11227204e-04 
 7.68784939e-04  2.10050154e-04 
 7.69000000e-04  2.11809183e-04 
 7.69000001e-04  2.12081557e-04 
 7.69000003e-04  2.12511971e-04 
 7.69000007e-04  2.12124625e-04 
 7.69000010e-04  2.10720363e-04 
 7.69000011e-04  2.10362244e-04 
 7.69000012e-04  2.09599224e-04 
 7.69000014e-04  2.08000817e-04 
 7.69000018e-04  2.05292113e-04 
 7.69000026e-04  2.02295815e-04 
 7.69000042e-04  2.01784528e-04 
 7.69000070e-04  2.06608121e-04 
 7.69000100e-04  2.15361475e-04 
 7.69000137e-04  2.26258397e-04 
 7.69000194e-04  2.39999449e-04 
 7.69000262e-04  2.53084070e-04 
 7.69000398e-04  2.75362098e-04 
 7.69000587e-04  3.13897322e-04 
 7.69000864e-04  3.84504854e-04 
 7.69001321e-04  5.15779738e-04 
 7.69002234e-04  8.03515070e-04 
 7.69003460e-04  1.14458844e-03 
 7.69005914e-04  1.54748900e-03 
 7.69010098e-04  1.80520205e-03 
 7.69014391e-04  1.86734424e-03 
 7.69019964e-04  1.90043974e-03 
 7.69026466e-04  1.92384054e-03 
 7.69039469e-04  1.97596357e-03 
 7.69056568e-04  2.04092510e-03 
 7.69090767e-04  2.18006670e-03 
 7.69159164e-04  2.46576737e-03 
 7.69295958e-04  3.09643021e-03 
 7.69500010e-04  4.16432711e-03 
 7.69500011e-04  4.16428285e-03 
 7.69500013e-04  4.16422420e-03 
 7.69500017e-04  4.16421208e-03 
 7.69500020e-04  4.16423462e-03 
 7.69500021e-04  4.16434228e-03 
 7.69500022e-04  4.16452807e-03 
 7.69500026e-04  4.16477811e-03 
